"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"AGORA: An Approach for Generating Acceptance Test Cases from Use Cases","G. De Vito; G. Vassallo; F. Palomba; F. Ferrucci","Software Engineering (SeSa) Lab, University of Salerno, Salerno, Italy; Software Engineering (SeSa) Lab, University of Salerno, Salerno, Italy; Software Engineering (SeSa) Lab, University of Salerno, Salerno, Italy; Software Engineering (SeSa) Lab, University of Salerno, Salerno, Italy",2024 50th Euromicro Conference on Software Engineering and Advanced Applications (SEAA),"27 Dec 2024","2024","","","126","133","This paper introduces AGORA, an innovative approach that leverages Large Language Models to automate the definition of acceptance test cases from use cases. AGORA consists of two phases that exploit prompt engineering to 1) identify test cases for specific use cases and 2) generate detailed acceptance tests cases. AGORA was evaluated through a controlled experiment involving industry professionals, comparing the effectiveness and efficiency of the proposed approach with the manual method. The results showed that AGORA can generate acceptance test cases with a quality comparable to that obtained manually but improving the process efficiency by over 90% in a fraction of the time. Furthermore, user feedback indicated high satisfaction with using the proposed approach. These findings underscore the potential of AGORA as a tool to enhance the efficiency and quality of the software testing process.","2376-9521","979-8-3503-8026-2","10.1109/SEAA64295.2024.00027","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10803349","User Acceptance Testing;Large Language Models;Automated Software Engineering","Industries;Software testing;Refining;Natural languages;Collaboration;Writing;Prompt engineering;Software engineering;Guidelines;Software development management","","","","21","IEEE","27 Dec 2024","","","IEEE","IEEE Conferences"
"Generative AI for Secure and Privacy-Preserving Mobile Crowdsensing","Y. Yang; B. Zhang; D. Guo; H. Du; Z. Xiong; D. Niyato; Z. Han","Army Engineering University of PLA, China; Army Engineering University of PLA, China; Army Engineering University of PLA, China; NTU, Singapore; Singapore University of Technology and Design, Singapore; NTU, Singapore; University of Houston, USA",IEEE Wireless Communications,"11 Dec 2024","2024","31","6","29","38","Recently, generative AI has attracted much attention from both academic and industrial fields, due to its potential especially in data generation and synthesis aspects. Simultaneously, secure and privacy-preserving mobile crowdsensing (SPPMCS) has been widely applied in data collection/acquisition due to advantages of low deployment cost, flexible implementation, and high adaptability. Since generative AI can generate new synthetic data to replace the original data to be analyzed and processed, it can lower data attacks and privacy leakage risks for the original data. Therefore, integrating generative AI into SPPMCS is feasible and significant. Moreover, this article investigates an integration of generative AI in SPPMCS, where we present potential research focuses, solutions, and case studies. Specifically, we firstly review the preliminaries for generative AI and SPPMCS, where their integration potential is presented. Then, we discuss research issues and solutions for generative AI-enabled SPPMCS, including security defense against malicious data injection, illegal authorization, malicious spectrum manipulation at the physical layer, as well as privacy protection for data content and terminals' identification and location. Next, we propose a framework for sensing data content protection with generative AI. Simulation results have clearly demonstrated the effectiveness of this framework. Finally, we present major research directions for generative AI-enabled SPPMCS.","1558-0687","","10.1109/MWC.004.2400017","National Research Foundation, Singapore; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10579548","","Sensors;Generative AI;Artificial intelligence;Data privacy;Security;Wireless sensor networks;Data protection;Synthetic data;Simulation;Physical layer;Object recognition;Crowdsensing","","4","","15","IEEE","1 Jul 2024","","","IEEE","IEEE Magazines"
"An Empirical Study to Evaluate AIGC Detectors on Code Content","J. Wang; S. Liu; X. Xie; Y. Li","Singapore Management University, Singapore; Singapore Management University, Singapore; Singapore Management University, Singapore; Singapore Management University, Singapore",2024 39th IEEE/ACM International Conference on Automated Software Engineering (ASE),"29 Nov 2024","2024","","","844","856","Artificial Intelligence Generated Content (AIGC) has garnered considerable attention for its impressive performance, with Large Language Models (LLMs), like ChatGPT, emerging as a leading AIGC model that produces high-quality responses across various applications, including software development and maintenance. Despite its potential, the misuse of LLMs, especially in security and safety-critical domains, such as academic integrity and answering questions on Stack Overflow, poses significant concerns. Numerous AIGC detectors have been developed and evaluated on natural language data. However, their performance on code-related content generated by LLMs remains unexplored.To fill this gap, in this paper, we present an empirical study evaluating existing AIGC detectors in the software domain. We select three state-of-the-art LLMs, i.e., GPT-3.5, WizardCoder and CodeLlama, for machine-content generation. We further created a comprehensive dataset including 2.23M samples comprising code-related content for each model, encompassing popular software activities like Q&A (150K), code summarization (1M), and code generation (1.1M). We evaluated thirteen AIGC detectors, comprising six commercial and seven open-source solutions, assessing their performance on this dataset. Our results indicate that AIGC detectors perform less on code-related data than natural language data. Fine-tuning can enhance detector performance, especially for content within the same domain; but generalization remains a challenge.CCS CONCEPTS• General and reference → Empirical studies; • Security and privacy → Social aspects of security and privacy; • Computing methodologies → Natural language generation.","2643-1572","979-8-4007-1248-7","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10764906","AIGC Detection;Code Generation;Large Language Model","Privacy;Codes;Natural languages;Natural language generation;Detectors;Software;Maintenance;Security;Software engineering;Software development management","","","","73","","29 Nov 2024","","","IEEE","IEEE Conferences"
"A Scalable Agent Architecture","C. Sander; D. Meyer; B. Klauer","Faculty of Electrical Engineering, Helmut Schmidt University, Hamburg, Germany; Faculty of Electrical Engineering, Helmut Schmidt University, Hamburg, Germany; Faculty of Electrical Engineering, Helmut Schmidt University, Hamburg, Germany","2024 4th International Conference on Electrical, Computer, Communications and Mechatronics Engineering (ICECCME)","23 Dec 2024","2024","","","1","6","Research in the field of Multi Agent Systems (MASs) focuses on the design of intelligent interactions between agents. Consequently, agents often require multiple layers of function-ality, subcomponents, and communication channels leading to more complex agents. The development process of such agents is also intricate and often results in unclear implementations, software errors, and security vulnerabilities. To mitigate this complexity and streamline the development process, the paper proposes a scalable and modular agent architecture that functions as a system in a system. The key concept here is to model an agent as a MAS of its own. Agents are divided into components such as resources, sensors, and conversations, which communicate and cooperate with each other like agents in a MAS. Applying this concept enhances the manageability of agent functionalities by adhering the principle of divide and conquer while remaining within the concept of MASs. The proposed approach enables the implementation of each agent as a system of sub-agents, making them deployable in a cloud based environment and leading to highly scalable systems.","","979-8-3503-9118-3","10.1109/ICECCME62383.2024.10796047","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10796047","Multi Agent Systems;Scalable Agent Architecture","Upper bound;Computational modeling;Scalability;Computer architecture;Oral communication;Software;Sensors;Complexity theory;Security;Software engineering","","","","22","IEEE","23 Dec 2024","","","IEEE","IEEE Conferences"
"Humans vs. ChatGPT: Evaluating Annotation Methods for Financial Corpora","J. Kaikaus; H. Li; R. J. Brunner","Informatics Program, University of Illinois Urbana-Champaign, Urbana, Illinois, USA; Department of Electrical and Computer Engineering, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA; Department of Accountancy, University of Illinois Urbana-Champaign, Urbana, Illinois, USA",2023 IEEE International Conference on Big Data (BigData),"22 Jan 2024","2023","","","2831","2838","Given the vast amount of unstructured financial text data available today, there is a high demand for reliable, quality annotations to facilitate robust model development. However, traditional methods can often be expensive and time-inefficient. In this study, we investigate annotations for emotion, sentiment, and cognitive dissonance generated by the large language models (LLMs), GPT-3.5 and GPT-4, for quarterly earnings conference calls and compare them against human annotations obtained via traditional methods. We also investigate different prompt engineering choices on LLM annotation quality, experimenting with 4 styles of prompts centered around varying the amount of contextual information given and how it is presented to the models. Our results show the GPT models are not only more consistent and reliable than human annotators, but also provide annotations in a more cost- and time-efficient manner.","","979-8-3503-2445-7","10.1109/BigData59044.2023.10386425","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10386425","large language models;earnings calls;emotion recognition;sentiment analysis","Analytical models;Annotations;Big Data;Chatbots;Data models;Reliability;Task analysis","","3","","34","IEEE","22 Jan 2024","","","IEEE","IEEE Conferences"
"Conversational AI and Cloud Platform","V. Durga Prasad Jasti; D. Pounraj; M. Jawarneh; Meenakshi; P. Venkata Hari Prasad; S. Ray","CSE Department, VR Siddhartha Engineering College, Vijayawada, India; Department of Computer Science and Engineering, BVC Engineering College (Autonomous), Andhrapradesh, India; Faculty of Computing Sciences, Gulf College, Al&#x2010;Khuwair, Oman; Apeejay Stya University, Sohna, Haryana, India; Department of Computer Science and Engineering, Koneru Lakshmaiah Education Foundation, Vijayvada, India; SBES, Pune, India",Conversational Artificial Intelligence,"","2024","","","635","653","Summary <p>The term “conversational AI” refers to a system that can accurately imitate natural discourse. This is made possible by natural language processing (NLP), a subfield of artificial intelligence that examines how computers learn to comprehend and evaluate human speech. Natural language processing, also known as NLP, is a technique that interprets both written and spoken language in order to generate relevant and appropriate responses to questions or comments. Cloud‐dependent chatbots are prevalent in many real‐world applications. This manuscript explores various security and privacy concerns in conversational AI and cloud platforms. This article also describes attacks against the cloud and chatbots.</p>","","9781394200795","10.1002/9781394200801.ch35","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=10952444.pdf&bkn=10950236&pdfType=chapter","","Cloud computing;Servers;Software;Computer architecture;Chatbots;Computational modeling;Privacy;Hardware;Speech processing;Scalability","","","","","","8 Apr 2025","","","Wiley","Wiley AI eBook Chapters"
"Integrating LLM-Based Text Generation with Dynamic Context Retrieval for GUI Testing","J. Yoon; S. Kim; S. Kim; S. Jung; S. Yoo","KAIST, Daejeon, Korea; Samsung Research, Seoul, Korea; KAIST, Daejeon, Korea; Samsung Research, Seoul, Korea; KAIST, Daejeon, Korea","2025 IEEE Conference on Software Testing, Verification and Validation (ICST)","20 May 2025","2025","","","394","405","Automated GUI testing plays a crucial role for smartphone vendors who have to ensure that the widely used mobile apps-that are not essentially developed by the vendors-are compatible with new devices and system updates. While existing testing techniques can automatically generate event sequences to reach different GUI views, inputs such as strings and numbers remain difficult to generate, as their generation often involves semantic understanding of the app functionality. Recently, Large Language Models (LLMs) have been successfully adopted to generate string inputs that are semantically relevant to the test case. This paper evaluates the LLM-based input generation in the industrial context of vendor testing of both in-house and 3rd party mobile apps. We present DROIDFILLER, an LLM based input generation technique that builds upon existing work with more sophisticated prompt engineering and customisable context retrieval. DROIDFILLER is empirically evaluated using a total of 120 textfields collected from a total of 45 apps, including both in-house and 3rd party ones. The results show that DROIDFILLER can outperform both vanilla LLM based input generation as well as the existing resource pool approach. We integrate DROIDFILLER into the existing GUI testing framework used at Samsung, evaluate its performance, and discuss the challenges and considerations for practical adoption of LLM-based input generation in the industry.","2159-4848","979-8-3315-0814-2","10.1109/ICST62969.2025.10989041","National Research Foundation of Korea (NRF); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10989041","GUI Testing;Large Language Models;Test Automation","Software testing;Industries;Automation;Accuracy;Large language models;Semantics;Mobile applications;Prompt engineering;Testing;Graphical user interfaces","","","","47","IEEE","20 May 2025","","","IEEE","IEEE Conferences"
"Empirical Evaluation of ChatGPT on Requirements Information Retrieval Under Zero-Shot Setting","J. Zhang; Y. Chen; C. Liu; N. Niu; Y. Wang","Alibaba Business School, Hangzhou Normal University, Hangzhou, China; Alibaba Business School, Hangzhou Normal University, Hangzhou, China; Alibaba Business School, Hangzhou Normal University, Hangzhou, China; Department of Electrical Engineering and Computer Science, University of Cincinnati, Cincinnati, USA; Department of Computer Science and Technology, Shanghai University of Finance and Economics, Shanghai, China",2023 International Conference on Intelligent Computing and Next Generation Networks（ICNGN),"25 Jan 2024","2023","","","1","6","Recently, various illustrative examples have shown the impressive ability of generative large language models (LLMs) to perform NLP related tasks. ChatGPT undoubtedly is the most representative model. We empirically evaluate ChatGPT’s performance on requirements information retrieval (IR) tasks to derive insights into designing or developing more effective requirements retrieval methods or tools based on generative LLMs. We design an evaluation framework considering four different combinations of two popular IR tasks and two common artifact types. Under zero-shot setting, evaluation results reveal ChatGPT’s promising ability to retrieve requirements relevant information (high recall) and limited ability to retrieve more specific requirements information (low precision). Our evaluation of ChatGPT on requirements IR under zero-shot setting provides preliminary evidence for designing or developing more effective requirements IR methods or tools based on generative LLMs.","","979-8-3503-2907-0","10.1109/ICNGN59831.2023.10396810","Hangzhou Normal University; Ministry of Education; National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10396810","ChatGPT;Requirements Information Retrieval;Empirical Evaluation;Natural Language Processing for Requirements Engineering","Chatbots;Information retrieval;Requirements engineering;Task analysis;Next generation networking","","13","","27","IEEE","25 Jan 2024","","","IEEE","IEEE Conferences"
"AWaRE2-MM: A Meta-Model for Goal-Driven, Contract-Mediated, Team-Centric Autonomous Middleware Frameworks for Antifragility","A. V. Uzunov; M. Brennan; M. B. Chhetri; Q. B. Vo; R. Kowalczyk; J. Wondoh","Defence Science and Technology Group, Australia; Swinburne University of Technology, Australia; CSIRO Data61, Australia; Swinburne University of Technology, Australia; Swinburne University of Technology, Australia; Swinburne University of Technology, Australia",2021 28th Asia-Pacific Software Engineering Conference (APSEC),"17 Feb 2022","2021","","","547","552","In this paper, we introduce a new meta-model that captures core concepts for constructing software architectures for general-purpose, autonomous middleware frameworks that realize internalized and externalized self-adaptivity at both a system- and meta-level in order to achieve antifragility. The proposed meta-model builds on, specializes, and complements existing multi-agent meta-models in line with a previously published reference model for antifragile systems in the cyber domain.","2640-0715","978-1-6654-3784-4","10.1109/APSEC53868.2021.00066","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9712156","multi-agent systems;self-adaptive computing;meta-modelling;software architecture;antifragility;middleware frameworks","Software architecture;Surveillance;Refining;Computer architecture;Middleware;Domain specific languages","","4","","37","IEEE","17 Feb 2022","","","IEEE","IEEE Conferences"
"Incorporating AI in the Teaching of Requirements Tracing Within Software Engineering","J. O. Couder; W. C. Pate; D. A. Machado; O. Ochoa","Department of Electrical Engineering and Computer Science, Embry-Riddle Aeronautical University Daytona Beach, Florida, United States of America; Department of Electrical Engineering and Computer Science, Embry-Riddle Aeronautical University Daytona Beach, Florida, United States of America; Department of Electrical Engineering and Computer Science, Embry-Riddle Aeronautical University Daytona Beach, Florida, United States of America; Department of Electrical Engineering and Computer Science, Embry-Riddle Aeronautical University Daytona Beach, Florida, United States of America",2024 IEEE Frontiers in Education Conference (FIE),"26 Feb 2025","2024","","","1","8","During the Software Development Lifecycle (SDLC), the first stage entails the Requirement Engineering phase. In this phase, engineers gather, analyze, and specify the requirements for a software system. Requirements playa crucial role in the SDLC as they establish the foundation for the entire system by defining the expected behaviors of the software system to be built. The resulting specifications are captured in a Software Requirement Specification (SRS) document. As part of the validation process, requirement specifications are traced. Requirement tracing involves linking the requirement to the artifacts where the customer requested the high-level requirement. Teaching proper requirements tracing can be challenging in a traditional classroom setting. It is essential to educate future software engineers on the proper process of developing an SRS document and of tracing requirements back to the originating artifact, which is also challenging due to the complexity and large scope of applying the complete requirements engineering process. Understanding how changes in customer needs can impact requirements is an imperative learning opportunity. In this work, we aim to incorporate the use of AI in the teaching of requirements tracing using Large Language Models. In this experiment, both GPT -3.5 and GPT -4 are provided the transcript of an interview between the customer and the engineering team, as well as the subsequent requirements elicited from that meeting and other customer provided artifacts. The GPTs are then instructed to determine which requirements can be traced back to the interview transcript. At the same time, the students (the requirements engineering team) conduct their own effort to trace requirements back to the original interview. The experiment was taken one step further to assess students' and the GPTs abilities to address requirements modifications. After another interview with the customer, where some needs were changed, some requirements were modified, and students, and GPTs were asked to trace the modified requirements to the new interview. The results proved that students are better than both GPT versions at tracing modified requirements, yet GPTs again identified requirements that students didn't trace back. The findings, illustrate that AI can help in the teaching of requirement tracing; these results suggest that while no AI model is currently capable of replacing real requirement engineers as they don't outperform students, it can be used as a tool to test the completeness of the requirement tracing process. We posit that GPT can be a tool for students to self-assess the degree to which their own requirements tracing is exhaustive.","2377-634X","979-8-3503-5150-7","10.1109/FIE61694.2024.10892858","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10892858","AI;Requirement Tracing;Education;Software Requirement Specification;Large Language Models","Training;Visualization;Atmospheric modeling;Prototypes;Software systems;Requirements engineering;Interviews;Artificial intelligence;Software engineering;Software development management","","","","50","IEEE","26 Feb 2025","","","IEEE","IEEE Conferences"
"VeriRAG: Design AI-Specific CPU Co-processor with RAG-Enhanced LLMs","K. Bai; P. Yan; L. Liu; T. Jia","School of Integrated Circuits Peking University, Beijing, China; School of Integrated Circuits Peking University, Beijing, China; School of Integrated Circuits Peking University, Beijing, China; School of Integrated Circuits Peking University, Beijing, China",2025 International Symposium of Electronics Design Automation (ISEDA),"8 Aug 2025","2025","","","76","82","In recent years, many industrial CPUs have integrated AI-specific co-processors as ""CPU for AI"" solution. However, the implementation details of co-processors are diverse. In this work, we present VeriRAG, an LLM-assisted agile design methodology for AI-specific CPU co-processor, which includes a summary-template RAG-enhanced LLM flow for agile RTL generation. We first present a general RISC-V-based AI-specific co-processor architecture template to support both Matrix and Nonlinear computations with detailed instruction extensions. Furthermore, we develop a series of AI-specific co-processors based on VeriRAG for different CPUs, i.e., high-end Xuantie C910 and low-power CVA6 CPU. It is observed that the AI coprocessors can be effectively and properly designed by VeriRAG within a short design cycle, and co-processors gain notable performance boost for AI tasks.","","979-8-3315-3696-1","10.1109/ISEDA65950.2025.11100783","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11100783","Co-processor;Agile Design;Code Generation","Codes;Microarchitecture;Design automation;Design methodology;Computer architecture;Performance gain;Artificial intelligence;Coprocessors","","","","31","IEEE","8 Aug 2025","","","IEEE","IEEE Conferences"
"CPLS: Optimizing the Assignment of LLM Queries","Y. Liu; H. Zhang; Z. Li; Y. Miao","School of Information and Physical Sciences, The University of Newcastle, Newcastle, Australia; School of Big Data and Software Engineering, Chongqing University, Chongqing, China; School of Computer Science, Shaanxi Normal University, Shaanxi, China; School of Information and Physical Sciences, The University of Newcastle, Newcastle, Australia",2024 IEEE International Conference on Software Maintenance and Evolution (ICSME),"19 Dec 2024","2024","","","151","162","Large Language Models (LLMs) like ChatGPT have gained significant attention because of their impressive capabilities, leading to a dramatic increase in their integration into intelligent software engineering. However, their usage as a service with varying performance and price options presents a challenging trade-off between desired performance and the associated cost. To address this challenge, we propose CPLS, a framework that utilizes transfer learning and local search techniques for assigning intelligent software engineering jobs to LLM-based services. CPLS aims to minimize the total cost of LLM invocations while maximizing the overall accuracy. The framework first leverages knowledge from historical data across different projects to predict the probability of an LLM processing a query correctly. Then, CPLS incorporates problem-specific rules into a local search algorithm to effectively generate Pareto optimal solutions based on the predicted accuracy and cost. To evaluate the proposed approach, we conduct extensive experiments on LLM-based log parsing, a typical software maintenance task. Our experimental results demonstrate that CPLS outperforms the baseline methods, providing solutions with the highest accuracy in 14 out of 16 instances. Compared to the baselines, CPLS achieves an accuracy improvement ranging from 1.24% to 485.54%, or reduces costs by 15.21% to 89.09% while maintaining the highest accuracy achieved by the baselines.","2576-3148","979-8-3503-9568-6","10.1109/ICSME58944.2024.00024","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10795114","Large Language Models;Query Assignment;Cross-project Prediction;Local Search;Log Parsing","Software maintenance;Costs;Accuracy;Source coding;Transfer learning;Software algorithms;Predictive models;Search problems;Prediction algorithms;Software engineering","","","","50","IEEE","19 Dec 2024","","","IEEE","IEEE Conferences"
"Future of Connectivity: A Comprehensive Review of Innovations and Challenges in 7G Smart Networks","V. Chamola; M. Shall Peelam; M. Guizani; D. Niyato","Department of Electrical and Electronics Engineering, BITS Pilani, Pilani, India; Department of Electrical and Electronics Engineering, BITS Pilani, Pilani, India; Machine Learning Department, Mohamed bin Zayed University of Artificial Intelligence, Abu Dhabi, UAE; College of Computing and Data Science, Nanyang Technological University, Jurong West, Singapore",IEEE Open Journal of the Communications Society,"29 Apr 2025","2025","6","","3555","3613","The evolution from 1G to 6G networks has transformed global communication, progressing from basic voice calls in 1G to the immersive, AI-enabled experiences of 6G. As emerging AI-driven applications like autonomous systems, the Internet of Everything (IoE), and immersive technologies demand unprecedented capabilities, 7G networks are set to redefine connectivity by overcoming the limitations of earlier generations. This paper comprehensively reviews the innovations and challenges in 7G networks, focusing on integrating advanced AI and machine learning paradigms such as meta-learning, incremental learning, distributed intelligence, and reinforcement learning to enhance adaptability, resource allocation, and edge performance. The review also examines the role of Large Language Models (LLMs) in enabling real-time actionable intelligence and optimizing edge devices within 7G. The paper highlights the use of technologies, including blockchain for decentralized security, quantum computing for robust encryption, terahertz communication for ultra-fast data transfer, zero-energy solutions for sustainability, and generative AI for intelligent network optimization and automation. By addressing these challenges and exploring cutting-edge strategies, this paper envisions 7G networks as the foundation for a secure, intelligent, and sustainable digital future, equipped to combat emerging cyber warfare threats, enhance resilience against technological disruptions, and support innovations across smart cities, autonomous systems, healthcare, and industrial IoT.","2644-125X","","10.1109/OJCOMS.2025.3560035","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10963909","7G networks;intelligent networking;machine learning;AI;LLM;wireless;terahertz communication;meta-learning;self-sustaining;security;XAI;explainable AI;distributed intelligence;edge performance;real-time actionable intelligence;generative AI","6G mobile communication;Artificial intelligence;Terahertz communications;5G mobile communication;Real-time systems;Technological innovation;Quantum computing;Security;Quantum entanglement;Wireless communication","","","","406","CCBY","11 Apr 2025","","","IEEE","IEEE Journals"
"LLM-MalDetect: A Large Language Model-Based Method for Android Malware Detection","R. Feng; H. Chen; S. Wang; M. Monjurul Karim; Q. Jiang","College of Mathematics and Information Science, Hebei University, Baoding, China; School of Artificial Intelligence, Shenzhen Polytechnic University, Shenzhen, China; College of Mathematics and Information Science, Hebei University, Baoding, China; Shenzhen Key Laboratory for High Performance Data Mining, Shenzhen Institute of Advanced Technology, Chinese Academy of Sciences, Shenzhen, China; Shenzhen Key Laboratory for High Performance Data Mining, Shenzhen Institute of Advanced Technology, Chinese Academy of Sciences, Shenzhen, China",IEEE Access,"13 May 2025","2025","13","","81347","81364","Android malware poses a significant cybersecurity threat, enabling unauthorized data access, financial fraud, and device compromise. Although deep learning methods are widely used for malware detection, they often struggle with stability and adaptability in the face of evolving threats. While large language models (LLMs) have shown promise in this area, their application to Android malware detection remains underexplored, particularly with regard to optimizing the semantic relationships within Android application packages (APKs). To address this gap, we introduce LLM-MalDetect, a novel framework that improves LLM-based APK analysis by explicitly modeling semantic dependencies and leveraging structured prompt engineering for optimized detection. Our approach formalizes LLM adaptation through a robust string-based feature extraction method and a tailored fine-tuning strategy to enhance precision. Evaluations on benchmark datasets demonstrate that LLM-MalDetect achieves up to 98.97% accuracy, outperforms existing methods in terms of robustness, and enables real-time analysis.","2169-3536","","10.1109/ACCESS.2025.3565526","Shenzhen Polytechnic University Research Fund(grant numbers:6023310010K,6023310009K,6023312038K); National Key Research and Development Program of China(grant numbers:2021YFF1200100,2021YFF1200104); Special Projects fund in Key Areas of Guangdong Provincial Department of Education(grant numbers:2023ZDZX2085); Natural Science Foundation of Hebei Province(grant numbers:F2021201055); Innovation Capacity Enhancement Program-Science and Technology Platform Project, Hebei(grant numbers:22567623H); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10979936","Android malware detection;data privacy;information security;large language model;prompt engineering","Malware;Feature extraction;Operating systems;Accuracy;Computational modeling;Adaptation models;Semantics;Data models;Transformers;Time factors","","","","57","CCBY","29 Apr 2025","","","IEEE","IEEE Journals"
"Knowledge Graph Reasoning and Security Assurance Decision-Making Based on Online Retrieval Augment Generation","C. Lu; J. Luo; D. Shang; T. Chen; X. Hui; R. Shi","China Academy of industrial Internet, Beijing, China; China Academy of industrial Internet, Beijing, China; China Academy of industrial Internet, Beijing, China; China Academy of industrial Internet, Beijing, China; China Academy of industrial Internet, Beijing, China; China Academy of industrial Internet, Beijing, China",2024 4th International Symposium on Artificial Intelligence and Intelligent Manufacturing (AIIM),"26 Mar 2025","2024","","","1007","1010","The Sino-Russian pipeline network, a critical infrastructure for energy supply, faces multifaceted risks ranging from geopolitical instability and international sanctions to sophisticated cyber threats. This paper proposes a novel framework leveraging Knowledge Graph (KG) reasoning and online Retrieval Augmented Generation (RAG) to enhance security assurance and risk prevention decision-making for this vital energy corridor. Our approach integrates a dynamically updated KG with large language models (LLMs) to facilitate real-time risk assessment, scenario planning, and proactive mitigation strategies. We detail the methodology for KG construction, LLM integration, and RAG implementation, and demonstrate its efficacy through simulated experiments. Our results indicate that this framework significantly improves the accuracy and timeliness of risk identification and response, offering a robust solution for safeguarding critical energy infrastructure.","","979-8-3315-4172-9","10.1109/AIIM64537.2024.10934575","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10934575","LLM;knowledge graph;RAG;planning","Prevention and mitigation;Large language models;Retrieval augmented generation;Pipelines;Decision making;Knowledge graphs;Cognition;Real-time systems;Planning;Critical infrastructure","","1","","10","IEEE","26 Mar 2025","","","IEEE","IEEE Conferences"
"Security Issues in AI-Generated Source Codes","R. Nagy; T. Szadeczky","Doctoral School on Safety and Security Sciences, Óbuda University, Budapest, Hungary; Dept. of Instrumentation and Automation, Kando Kalman Faculty of Electrical Engineering, Obuda University, Budapest, Hungary",2023 IEEE 6th International Conference and Workshop Óbuda on Electrical and Power Engineering (CANDO-EPE),"7 Feb 2024","2023","","","000125","000130","We live in the age of AI (artificial intelligence). With the advent of ChatGPT, there are countless solutions to help solve our everyday problems and tasks. The AI bot, which uses LLMs (large language models), has become the fastest-growing consumer application in history, with over 100 million users by January 2023. The surge in users has also enabled the bot to be widely used. In this paper we explore these uses, focusing on the IT security implications.","2831-4506","979-8-3503-2875-2","10.1109/CANDO-EPE60507.2023.10418012","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10418012","AI;NLP;data science;data processing;CNN;neural networks","Power engineering;Source coding;Chatbots;Security;Artificial intelligence;Task analysis;Surges","","","","17","IEEE","7 Feb 2024","","","IEEE","IEEE Conferences"
"Generative AI in Embodied Systems: System-Level Analysis of Performance, Efficiency and Scalability","Z. Wan; J. Qian; Y. Du; J. Jabbour; Y. Du; Y. Zhao; A. Raychowdhury; T. Krishna; V. J. Reddi","Georgia Institute of Technology; Georgia Institute of Technology; University of Minnesota, Twin Cities; Harvard University; Harvard University; University of Minnesota, Twin Cities; Georgia Institute of Technology; Georgia Institute of Technology; Harvard University",2025 IEEE International Symposium on Performance Analysis of Systems and Software (ISPASS),"5 Aug 2025","2025","","","26","37","Embodied systems, where generative autonomous agents engage with the physical world through integrated perception, cognition, action, and advanced reasoning powered by large language models (LLMs), hold immense potential for addressing complex, long-horizon, multi-objective tasks in realworld environments. However, deploying these systems remains challenging due to prolonged runtime latency, limited scalability, and heightened sensitivity, leading to significant system inefficiencies. In this paper, we aim to understand the workload characteristics of embodied agent systems and explore optimization solutions. We systematically categorize these systems into four paradigms and conduct benchmarking studies to evaluate their task performance and system efficiency across various modules, agent scales, and embodied tasks. Our benchmarking studies uncover critical challenges, such as prolonged planning and communication latency, redundant agent interactions, complex low-level control mechanisms, memory inconsistencies, exploding prompt lengths, sensitivity to self-correction and execution, sharp declines in success rates, and reduced collaboration efficiency as agent numbers increase. Leveraging these profiling insights, we suggest system optimization strategies to improve the performance, efficiency, and scalability of embodied agents across different paradigms. This paper presents the first system-level analysis of embodied AI agents, and explores opportunities for advancing future embodied system design.","2766-0486","979-8-3315-0294-2","10.1109/ISPASS64960.2025.00013","DARPA; NSF; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11096365","embodied ai;workload characterization;system optimization","Sensitivity;Runtime;Scalability;Memory management;Benchmark testing;Cognition;Software;Planning;Performance analysis;Optimization","","","","105","IEEE","5 Aug 2025","","","IEEE","IEEE Conferences"
