"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Lightweight LLM-Based Anomaly Detection Framework for Securing IoTMD Enabled Diabetes Management Control Systems","I. W. A. J. Pawana; P. V. Astillo; I. You","Department of Financial Information Security, Kookmin University, Seoul, South Korea; Department of Computer Engineering, University of San Carlos, Cebu, Philippines; Department of Financial Information Security, Kookmin University, Seoul, South Korea",IEEE Journal of Biomedical and Health Informatics,"","2025","PP","99","1","12","The adoption of Implantable Internet of Things Medical Devices (IoTMD) has revolutionized chronic disease management by enabling continuous monitoring and real-time data transmission, allowing patients to optimize treatment strategies. However, these advancements come with significant security risks, as IoTMD systems remain vulnerable to cyber threats that could compromise patient data and device functionality. Addressing this challenge, this study evaluates the fine-tuning performance of various lightweight Large Language Models (LLMs) for anomaly detection in IoTMD-enabled diabetes management control systems (DMCS). Among the evaluated models, LLaMA 3.2 1B-Instruct, fine-tuned with Low-Rank Adaptation (LoRA), achieves the highest performance, with 99.91% accuracy, perfect precision (100.00%), and a false positive rate of 0%. Comparative analysis against other lightweight LLMs—GPT-2, Phi-1 (1.3B), and Gemma 2B-Instruct—as well as traditional deep learning models such as IL-MLP, IL-CNN, FL-MLP, and FL-CNN, highlights the superior adaptability and robustness of transformer-based architectures in anomaly detection. These findings demonstrate the effectiveness of LLMs in securing IoTMD systems, providing a powerful solution for mitigating cyber threats while ensuring system reliability. The results underscore the potential of LLM-based anomaly detection in strengthening IoTMD cybersecurity, paving the way for safer and more reliable implantable medical devices in modern healthcare settings.","2168-2208","","10.1109/JBHI.2025.3577604","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11027716","Large language model;intrusion detection system;artificial intelligence;healthcare","Medical services;Anomaly detection;Diabetes;Insulin;Computer security;Medical devices;Internet of Things;Insulin pumps;Control systems;Intrusion detection","","","","","IEEE","9 Jun 2025","","","IEEE","IEEE Early Access Articles"
"SoK: On-Device Large Language Model Personalization for Meta Computing","Y. Shi; Z. Jia; Z. Shen; M. Zhao","School of Computer Science and Technology, Shandong University, Qingdao, China; School of Computer Science and Technology, Shandong University, Qingdao, China; School of Computer Science and Technology, Shandong University, Qingdao, China; School of Computer Science and Technology, Shandong University, Qingdao, China",2024 International Conference on Meta Computing (ICMC),"9 Jul 2025","2024","","","267","276","Meta computing has been developed to fully exploit all available computing resources, especially the computational capability of terminal IoT devices, to complete the targeting task. This computing paradigm aims to provide efficient, fault-tolerant, and personalized services while maintaining robust security and privacy for any computing task. Meanwhile, Large Language Models (LLMs), which are among the most widely used AI applications, have shown exceptional capabilities in tasks such as natural language understanding, language generation, and complex reasoning. LLMs have the potential to significantly impact our society. As LLMs become more prevalent as personalized intelligent assistants, deploying them on resource-constraint terminal devices and enabling on-device personalization (i.e., customizing models through fine-tuning) will be increasingly demanding due to the advantages of quick response and data privacy preservation. When the meta computing paradigm comes across the AI application, an urgent but open question is: How to fully utilize the capabilities of resource-constrained computing platforms to perform on-device LLM personalization? Current research on this topic is fragmented and lacks a comprehensive overview. This paper seeks to fill this gap by organizing and synthesizing previous studies in this area. We offer a thorough review of on-device LLM personalization research, categorizing the literature into a taxonomy that includes four main categories, each covering interconnected topics from data-focused, model-focused, optimizer-focused, and distribution-focused perspectives. Our goal is to serve as a valuable resource, helping researchers and practitioners gain a comprehensive understanding of the advancements in on-device LLM personalization and inspiring further contributions to this vital and dynamic field.","","979-8-3503-5599-4","10.1109/ICMC60390.2024.00036","Natural Science Foundation of Shandong Province(grant numbers:ZR2022LZH010); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11062748","Meta computing;large language model;on-device learning;personalization;IoT","Surveys;Technological innovation;Privacy;Reviews;Large language models;Computational modeling;Taxonomy;Memory management;Natural language processing;Security","","","","75","IEEE","9 Jul 2025","","","IEEE","IEEE Conferences"
"The Digital Cybersecurity Expert: How Far Have We Come?","D. Wang; G. Zhou; X. Li; Y. Bai; L. Chen; T. Qin; J. Sun; D. Li",Zhongguancun Laboratory; Zhongguancun Laboratory; Zhongguancun Laboratory; Zhongguancun Laboratory; Zhongguancun Laboratory; Zhongguancun Laboratory; Zhongguancun Laboratory; Tsinghua University,2025 IEEE Symposium on Security and Privacy (SP),"16 Jun 2025","2025","","","3273","3290","The increasing deployment of large language models (LLMs) in the cybersecurity domain underscores the need for effective model selection and evaluation. However, traditional evaluation methods often overlook specific cybersecurity knowledge gaps that contribute to performance limitations. To address this, we develop CSEBenchmark, a fine-grained cyber-security evaluation framework based on 345 knowledge points expected of cybersecurity experts. Drawing from cognitive science, these points are categorized into factual, conceptual, and procedural types, enabling the design of 11,050 tailored multiple-choice questions. We evaluate 12 popular LLMs on CSEBenchmark and find that even the best-performing model achieves only 85.42% overall accuracy, with particular knowledge gaps in the use of specialized tools and uncommon commands. Different LLMs have unique knowledge gaps. Even large models from the same family may perform poorly on knowledge points where smaller models excel. By identifying and addressing specific knowledge gaps in each LLM, we achieve up to an 84% improvement in correcting previously incorrect predictions across three existing benchmarks for two cybersecurity tasks. Furthermore, our assessment of each LLM's knowledge alignment with specific cybersecurity roles reveals that different models align better with different roles, such as GPT-4o for the Google Senior Intelligence Analyst and Deepseek-V3 for the Amazon Privacy Engineer. These findings underscore the importance of aligning LLM selection with the specific knowledge requirements of different cybersecurity roles for optimal performance.","2375-1207","979-8-3315-2236-0","10.1109/SP61157.2025.00198","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11023378","large language model;benchmark;cybersecurity","Knowledge engineering;Privacy;Analytical models;Accuracy;Large language models;Benchmark testing;Cognitive science;Internet;Computer security","","","","73","IEEE","16 Jun 2025","","","IEEE","IEEE Conferences"
"On Text Granularity and Metric Frameworks for Large Language Model Content Detection","L. Le; D. Tran","College of Computing and Software Engineering, Kennesaw State University, Kennesaw, Georgia, USA; Brigham and Women’s Hospital, Harvard Medical School, Boston, Massachusetts, USA",2024 IEEE International Conference on Big Data (BigData),"16 Jan 2025","2024","","","8301","8308","Breakthroughs in Large Language Models (LLMs) have allowed Artificial Intelligence (AI) assistant systems to provide quality information with conveniences. An issue is paralleling the advantages, however. One among the problems of LLM generated content is that they seem indistinguishable from that of human which leads to numerous issues in areas like science, education, information security, etc. Furthermore, approaches in LLM content detection are either computationally expensive or need the LLMs’ internal computations which make them more difficult to be used by the public. Addressing the research gap, we present a metric learning framework for LLM text detection that is balanced for resources, accessibility, and performance. Specifically, the detection framework relies on metric learning to evaluate the similarity between a given text to an equivalent example from LLMs and verify whether the former is from human or AI. The framework can be trained in triplets or pairs of text instances from the same contexts at either the full-text or the sentence granularity levels. For benchmarking, five corpora totalling over 95,000 contexts and responses from human and GPT-3.5 TURBO or GPT-4 TURBO are developed. In term of performance, our architectures maintain 0.87 to 0.95 F1 scores throughout multiple experiment settings. Our framework also requires much less time in training and inference compared to RoBERTa, LLaMA 3, and Ghostbuster, while having 90% to 150% performances of the best benchmark.","2573-2978","979-8-3503-6248-0","10.1109/BigData62323.2024.10825505","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10825505","LLM text detection;metric learning;text granularity;triplet learning;contrastive learning","Measurement;Training;Computational modeling;Large language models;Training data;Text detection;Computer architecture;Benchmark testing;Transformers;Vectors","","","","47","IEEE","16 Jan 2025","","","IEEE","IEEE Conferences"
"Compromising LLM Driven Embodied Agents With Contextual Backdoor Attacks","A. Liu; Y. Zhou; X. Liu; T. Zhang; S. Liang; J. Wang; Y. Pu; T. Li; J. Zhang; W. Zhou; Q. Guo; D. Tao","State Key Laboratory of Complex and Critical Software Environment (SKLCCSE) and the School of Computer Science and Engineering (SCSE), Beihang University, Beijing, China; State Key Laboratory of Complex and Critical Software Environment (SKLCCSE) and the School of Computer Science and Engineering (SCSE), Beihang University, Beijing, China; State Key Laboratory of Complex and Critical Software Environment (SKLCCSE) and the School of Computer Science and Engineering (SCSE), Beihang University, Beijing, China; State Key Laboratory of Complex and Critical Software Environment (SKLCCSE) and the School of Computer Science and Engineering (SCSE), Beihang University, Beijing, China; School of Computing, National University of Singapore, Queenstown, Singapore; Zhongguancun Laboratory, Beijing, China; Zhongguancun Laboratory, Beijing, China; College of Computing and Data Science, Nanyang Technological University, Jurong West, Singapore; School of Cyberspace Security, University of Science and Technology of China, Hefei, China; School of Cyberspace Security, University of Science and Technology of China, Hefei, China; Agency for Science, Technology and Research (A*STAR), Fusionopolis, Singapore; College of Computing and Data Science, Nanyang Technological University, Jurong West, Singapore",IEEE Transactions on Information Forensics and Security,"21 Apr 2025","2025","20","","3979","3994","Large language models (LLMs) have transformed the development of embodied intelligence. By providing a few contextual demonstrations (such as rationales and solution examples) developers can utilize the extensive internal knowledge of LLMs to effortlessly translate complex tasks described in abstract language into sequences of code snippets, which will serve as the execution logic for embodied agents. However, this paper uncovers a significant backdoor security threat within this process and introduces a novel method called Contextual Backdoor Attack. By poisoning just a few contextual demonstrations, attackers can covertly compromise the contextual environment of a closed-box LLM, prompting it to generate programs with context-dependent defects. These programs appear logically sound but contain defects that can activate and induce unintended behaviors when the operational agent encounters specific triggers in its interactive environment. To compromise the LLM’s contextual environment, we employ adversarial in-context generation to optimize poisoned demonstrations, where an LLM judge evaluates these poisoned prompts, reporting to an additional LLM that iteratively optimizes the demonstration in a two-player adversarial game using chain-of-thought reasoning. To enable context-dependent behaviors in downstream agents, we implement a dual-modality activation strategy that controls both the generation and execution of program defects through textual and visual triggers. We expand the scope of our attack by developing five program defect modes that compromise key aspects of confidentiality, integrity, and availability in embodied agents. To validate the effectiveness of our approach, we conducted extensive experiments across various tasks, including robot planning, robot manipulation, and compositional visual reasoning. Additionally, we demonstrate the potential impact of our approach by successfully attacking real-world autonomous driving systems. The contextual backdoor threat introduced in this study poses serious risks for millions of downstream embodied agents, given that most publicly available LLMs are third-party-provided. This paper aims to raise awareness of this critical threat. Our code and demos are available at https://contextual-backdoor.github.io/.","1556-6021","","10.1109/TIFS.2025.3555410","National Natural Science Foundation of China(grant numbers:62206009); Fundamental Research Funds for the Central Universities, Grants from the State Key Laboratory of Complex and Critical Software Environment (SKLCCSE); Chinese Aeronautical Establishment(grant numbers:20230017051001); Outstanding Research Project of the Shen Yuan Honors College, Beihang University.; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10943262","Embodied agent;contextual backdoor attacks;incontext learning","Visualization;Codes;Training;Context modeling;Toxicology;Data models;Cognition;Autonomous vehicles;Closed box;Threat modeling","","","","65","IEEE","27 Mar 2025","","","IEEE","IEEE Journals"
"LLM-Driven Testing for Autonomous Driving Scenarios","N. Petrovic; K. Lebioda; V. Zolfaghari; A. Schamschurko; S. Kirchner; N. Purschke; F. Pan; A. Knoll","Chair of Robotics, Artificial Intelligence and Real-Time Systems, Technical University of Munich, Munich, Germany; Chair of Robotics, Artificial Intelligence and Real-Time Systems, Technical University of Munich, Munich, Germany; Chair of Robotics, Artificial Intelligence and Real-Time Systems, Technical University of Munich, Munich, Germany; Chair of Robotics, Artificial Intelligence and Real-Time Systems, Technical University of Munich, Munich, Germany; Chair of Robotics, Artificial Intelligence and Real-Time Systems, Technical University of Munich, Munich, Germany; Chair of Robotics, Artificial Intelligence and Real-Time Systems, Technical University of Munich, Munich, Germany; Chair of Robotics, Artificial Intelligence and Real-Time Systems, Technical University of Munich, Munich, Germany; Chair of Robotics, Artificial Intelligence and Real-Time Systems, Technical University of Munich, Munich, Germany",2024 2nd International Conference on Foundation and Large Language Models (FLLM),"28 Jan 2025","2024","","","173","178","In this paper, we explore the potential of leveraging Large Language Models (LLMs) for automated test generation based on free-form textual descriptions in area of automotive. As outcome, we implement a prototype and evaluate the proposed approach on autonomous driving feature scenarios in CARLA open-source simulation environment. Two pre-trained LLMs are taken into account for comparative evaluation: GPT-4 and Llama3. According to the achieved results, GPT-4 outperforms Llama3, while the presented approach speeds-up the process of testing (more than 10 times) and reduces cognitive load thanks to automated code generation and adoption of flexible simulation environment for quick evaluation.","","979-8-3503-5479-9","10.1109/FLLM63129.2024.10852505","Ministry of Education; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10852505","autonomous driving;CARLA;Generative Pre-Trained Transformer (GPT);Large Language Model (LLM);Llama3;Model-Driven Engineering (MDE)","Codes;Large language models;Prototypes;Transformers;Cognitive load;Test pattern generators;Autonomous vehicles;Testing;Load modeling;Automotive engineering","","","","19","IEEE","28 Jan 2025","","","IEEE","IEEE Conferences"
"Architectural Framework and Standardization of LLM-Enhanced Intelligent Data Analysis Systems","X. Han; J. Ma; S. Yu; Y. Liu; P. Ma; C. Wang","China Academy of Information and Communications Technology, Beijing, China; China Academy of Information and Communications Technology, Beijing, China; China Academy of Information and Communications Technology, Beijing, China; China Academy of Information and Communications Technology, Beijing, China; China Academy of Information and Communications Technology, Beijing, China; China Academy of Information and Communications Technology, Beijing, China",2024 International Conference on Ubiquitous Computing and Communications (IUCC),"2 Jul 2025","2024","","","573","578","In the era of data as a pivotal resource, analyzing and mining data have become critical to enterprises' digital and intelligent transformation. However, with the continuous growth of data types and volumes, traditional Business Intelligence (BI) tools face challenges such as slow processing speeds, inability to handle complex queries, and limitations in multimodal data integration. The rise of Large Language Model (LLM) technology has drawn widespread attention to its potential to empower the field of data analysis. This paper proposes an intelligent data analysis system that integrates LLMs with BI tools, leveraging the capabilities of large models in multimodal data processing, natural language understanding, automated code generation, and intelligent data insights. The system simplifies data analysis workflows and enhances both efficiency and accuracy. From the perspectives of system architecture design, core technological capabilities, standardization requirements, and evaluations of multiple products, this paper aims to explore the current state and future trends of intelligent data analysis systems powered by large language models.","","979-8-3315-1199-9","10.1109/IUCC65928.2024.00104","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11049478","Large Language Model;Business Intelligence;Data Analysis","Industries;Large language models;Data integration;Systems architecture;Standardization;Lead;Ubiquitous computing;Market research;Natural language processing;Business intelligence","","","","18","IEEE","2 Jul 2025","","","IEEE","IEEE Conferences"
"Enhancing Identifier Naming Through Multi-Mask Fine-Tuning of Language Models of Code","S. Vijayvargiya; M. Saad; T. Sharma","BITS Pilani, Hyderabad, India; Dalhousie University, Halifax, Canada; Dalhousie University, Halifax, Canada",2024 IEEE International Conference on Source Code Analysis and Manipulation (SCAM),"19 Dec 2024","2024","","","71","82","Code readability strongly influences code compre-hension and, to some degree, code quality. Unreadable code makes software maintenance more challenging and is prone to more bugs. To improve the readability, using good identifier names is crucial. Existing studies on automatic identifier re-naming have not considered aspects such as the code context. Additionally, prior research has done little to address the typical challenges inherent in the identifier renaming task. In this paper, we propose a new approach for renaming identifiers in source code by fine-tuning a transformer model. Through the use of perplexity as an evaluation metric, our results demonstrate a significant decrease in the perplexity values for the fine-tuned approach compared to the baseline, reducing them from 363 to 36. To further validate our method, we conduct a developers' survey to gauge the suitability of the generated identifiers, comparing original identifiers with identifiers generated with our approach as well as two state-of-the-art large language models, GPT-4 Turbo and Gemini Pro. Our approach generates better identifier names than the original names and exhibits competitive performance with state-of-the-art commercial large language models. The proposed method carries significant implications for software developers, tool vendors, and researchers. Software developers may use our proposed approach to generate better variable names, increasing the clarity and readability of the software. Researchers in the field may use and build upon the proposed approach for variable renaming.","2470-6892","979-8-3315-2850-8","10.1109/SCAM63643.2024.00017","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10795342","","Training;Surveys;Software maintenance;Codes;Source coding;Large language models;Predictive models;Transformers;Usability;Software development management","","","","56","IEEE","19 Dec 2024","","","IEEE","IEEE Conferences"
"SSRFSeek: An LLM-based Static Analysis Framework for Detecting SSRF Vulnerabilities in PHP Applications","Y. Zhou; E. Wang; S. Ma","College of Computer Science and Technology National University of Defense Technology, Changsha, China; College of Computer Science and Technology National University of Defense Technology, Changsha, China; College of Computer Science and Technology National University of Defense Technology, Changsha, China","2025 IEEE 6th International Seminar on Artificial Intelligence, Networking and Information Technology (AINIT)","23 Jun 2025","2025","","","939","944","Server-side request Forgery (SSRF) vulnerabilities pose significant security risks to web applications, and the attack surface for SSRF continues to expand with the widespread adoption of microservices architecture and cloud services. However, existing research on SSRF vulnerability detection still has significant shortcomings, particularly the lack of systematic modeling for framework-specific implementations and precise analysis of complex code logic. This paper proposes SSRFSeek, a PHP static analysis framework based on large language models, to detect SSRF vulnerabilities in web applications. SSRFSeek consists of two phases: in the vulnerability modeling phase, a chain-of-thought-based document analysis method is used to guide the large language model in automatically extracting source and SSRF sink from API documentation; in the vulnerability analysis phase, taint analysis based on code property graphs is combined with taint flow effectiveness inference based on large language models to reduce false positives effectively. We evaluated SSRFSeek (built upon the DeepSeek R1 model) on 6 PHP applications, successfully identifying 2 known vulnerabilities and 5 previously unknown vulnerabilities while reducing the false positive rate by 41.7 %, confirming the framework's capability in SSRF vulnerability detection. All discovered vulnerabilities have been responsibly reported to the affected vendors and received 3 new CVE numbers.","","979-8-3315-2228-5","10.1109/AINIT65432.2025.11035424","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11035424","Server-Side Request Forgery;Large Language Model;Static Analysis","Analytical models;Codes;Text analysis;Systematics;Large language models;Static analysis;Documentation;Forgery;Security;Logic","","","","24","IEEE","23 Jun 2025","","","IEEE","IEEE Conferences"
"Protocol-Agnostic and Data-Free Backdoor Attacks on Pre-Trained Models in RF Fingerprinting","T. Zhao; N. Wang; J. Zhang; X. Wang","Knight Foundation School of Computing and Information Sciences, Florida International University, Miami, FL, US; Knight Foundation School of Computing and Information Sciences, Florida International University, Miami, FL, US; Knight Foundation School of Computing and Information Sciences, Florida International University, Miami, FL, US; Knight Foundation School of Computing and Information Sciences, Florida International University, Miami, FL, US",IEEE INFOCOM 2025 - IEEE Conference on Computer Communications,"1 Jul 2025","2025","","","1","10","While supervised deep neural networks (DNNs) have proven effective for device authentication via radio frequency (RF) fingerprinting, they are hindered by domain shift issues and the scarcity of labeled data. The success of large language models has led to increased interest in unsupervised pre-trained models (PTMs), which offer better generalization and do not require labeled datasets, potentially addressing the issues mentioned above. However, the inherent vulnerabilities of PTMs in RF fingerprinting remain insufficiently explored. In this paper, we thoroughly investigate data-free backdoor attacks on such PTMs in RF fingerprinting, focusing on a practical scenario where attackers lack access to downstream data, label information, and training processes. To realize the backdoor attack, we carefully design a set of triggers and predefined output representations (PORs) for the PTMs. By mapping triggers and PORs through backdoor training, we can implant backdoor behaviors into the PTMs, thereby introducing vulnerabilities across different downstream RF fingerprinting tasks without requiring prior knowledge. Extensive experiments demonstrate the wide applicability of our proposed attack to various input domains, protocols, and PTMs. Furthermore, we explore potential detection and defense methods, demonstrating the difficulty of fully safeguarding against our proposed backdoor attack.","2641-9874","979-8-3315-4305-1","10.1109/INFOCOM55648.2025.11044704","NSF(grant numbers:CNS-2415209,CNS-2321763,CNS-2317190,IIS-2306791,CNS-2319343); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11044704","Backdoor Attack;Pre-trained Model;Radio Frequency Fingerprinting;Security","Radio frequency;Training;Time-frequency analysis;Protocols;Large language models;LoRa;Focusing;Implants;Fingerprint recognition;Wireless fidelity","","","","43","IEEE","1 Jul 2025","","","IEEE","IEEE Conferences"
"An Invitation to Deep Reinforcement Learning","B. Jaeger; A. Geiger",NA; NA,An Invitation to Deep Reinforcement Learning,"","2025","","","","","Training a deep neural network to maximize a target objective has become the standard recipe for successful machine learning over the last decade. These networks can be optimized with supervised learning if the target objective is differentiable. However, this is not the case for many interesting problems. Common objectives like intersection over union (IoU) and bilingual evaluation understudy (BLEU) scores or rewards cannot be optimized with supervised learning. A common workaround is to define differentiable surrogate losses, leading to suboptimal solutions with respect to the actual objective. Reinforcement learning (RL) has emerged as a promising alternative for optimizing deep neural networks to maximize non-differentiable objectives in recent years. Examples include aligning large language models via human feedback, code generation, object detection, or control problems. This makes RL techniques relevant to the larger machine learning audience. The subject is, however, time-intensive to approach due to the large range of methods, as well as the often highly theoretical presentation. This monograph takes an alternative approach that is different from classic RL textbooks. Rather than focusing on tabular problems, RL as a generalization of supervised learning is introduced, which is first applied to non-differentiable objectives and later to temporal problems. Assuming only basic knowledge of supervised learning, the reader will be able to understand state-of-the-art deep RL algorithms like proximal policy optimization (PPO) after reading this monograph.","","9781638284413","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=10829522.pdf&bkn=10829521&pdfType=book","Optimization","","","","","","","6 Jan 2025","","","now","Now Foundations and Trends Books"
"Confidential and Protected Disease Classifier using Fully Homomorphic Encryption","A. Malik; N. Ratha; B. Yalavarthi; T. Sharma; A. Kaushik; C. Jutla","University at Buffalo, The State University of New York, USA; University at Buffalo, The State University of New York, USA; University at Buffalo, The State University of New York, USA; University at Buffalo, The State University of New York, USA; University at Buffalo, The State University of New York, USA; IBM Research, USA",2024 IEEE Conference on Artificial Intelligence (CAI),"30 Jul 2024","2024","","","365","370","With the rapid surge in the prevalence of Large Language Models (LLMs), individuals are increasingly turning to conversational AI for initial insights across various domains, including health-related inquiries such as disease diagnosis. Many users seek potential causes on platforms like ChatGPT or Bard before consulting a medical professional for their ailment. These platforms offer valuable benefits by streamlining the diagnosis process, alleviating the significant workload of healthcare practitioners, and saving users both time and money by avoiding unnecessary doctor visits. However, Despite the convenience of such platforms, sharing personal medical data online poses risks, including the presence of malicious platforms or potential eavesdropping by attackers. To address privacy concerns, we propose a novel framework combining FHE and Deep Learning for a secure and private diagnosis system. Operating on a question-and-answer-based model akin to an interaction with a medical practitioner, this end-to-end secure system employs Fully Homomorphic Encryption (FHE) to handle encrypted input data. Given FHE’s computational constraints, we adapt deep neural networks and activation functions to the encryted domain. Further, we also propose a faster algorithm to compute summation of ciphertext elements. Through rigorous experiments, we demonstrate the efficacy of our approach. The proposed framework achieves strict security and privacy with minimal loss in performance.","","979-8-3503-5409-6","10.1109/CAI59869.2024.00074","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10605346","Disease classifier;Fully Homomorphic Encryption;Deep Learning;Privacy","Deep learning;Adaptation models;Accuracy;Computational modeling;Discrete Fourier transforms;Classification algorithms;Cryptography","","1","","27","IEEE","30 Jul 2024","","","IEEE","IEEE Conferences"
"Recommendation of Best Practices for Industrial Agent Systems based on the IEEE 2660.1 Standard","P. Leitão; T. I. Strasser; S. Karnouskos; L. Ribeiro; J. Barbosa; V. Huang","Research Center in Digitalization and Intelligent Robotics (CeDRI), Instituto Politécnico de Bragança, Bragança, Portugal; AIT Austrian Institute of Technology, TU Wien, Vienna, Austria; SAP, Walldorf, Germany; Linköping University, Linköping, Sweden; MORE Colab, Bragança, Portugal; Sage Technology Resources, CA, USA",2021 22nd IEEE International Conference on Industrial Technology (ICIT),"18 Jun 2021","2021","1","","1157","1162","Cyber-Physical Systems (CPS) is a key concept in Industry 4.0, acting as a backbone to develop smart processes, machines and products. Multi-Agent Systems (MAS) is a suitable paradigm for the realization of such industrial CPS systems, supporting the distribution of intelligence and decision-making capabilities among a network of autonomous and cooperative agents. Standardization is a key factor for the acceptance of industrial CPS and agent-based systems, assuming a critical role in establishing specifications for the hardware integration, which is an important requirement for industrial agents. This paper focuses on the recently established IEEE 2660.1-2020 standard that defines a recommended practice to solve the interface problem when applying industrial agents, namely integrating intelligent software agents with low-level automation devices in the CPS context. The paper illustrates the applicability of the standard in three different application scenarios related to power and energy systems, factory automation and building automation, and discusses future directions in terms of standardization in the field of industrial agents, that are required for its wider adoption in the realization of industrial CPS solutions.","","978-1-7281-5730-6","10.1109/ICIT46573.2021.9453511","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9453511","","Conferences;Decision making;Cyber-physical systems;Software agents;Hardware;Standards;Manufacturing automation","","8","","28","IEEE","18 Jun 2021","","","IEEE","IEEE Conferences"
"Out-of-Distribution Detection for Neurosymbolic Autonomous Cyber Agents","A. Samaddar; N. Potteiger; X. Koutsoukos","Department of Computer Science, Vanderbilt University, Nashville, TN, USA; Department of Computer Science, Vanderbilt University, Nashville, TN, USA; Department of Computer Science, Vanderbilt University, Nashville, TN, USA",2025 IEEE 4th International Conference on AI in Cybersecurity (ICAIC),"29 Jan 2025","2025","","","1","9","Autonomous agents for cyber applications take advantage of modern defense techniques by adopting intelligent agents with conventional and learning-enabled components. These intelligent agents are trained via reinforcement learning (RL) algorithms, and can learn, adapt to, reason about and deploy security rules to defend networked computer systems while maintaining critical operational workflows. However, the knowledge available during training about the state of the operational network and its environment may be limited. The agents should be trustworthy so that they can reliably detect situations they cannot handle, and hand them over to cyber experts. In this work, we develop an out-of-distribution (OOD) Monitoring algorithm that uses a Probabilistic Neural Network (PNN) to detect anomalous or OOD situations of RL-based agents with discrete states and discrete actions. To demonstrate the effectiveness of the proposed approach, we integrate the OOD monitoring algorithm with a neurosymbolic autonomous cyber agent that uses behavior trees with learning-enabled components. We evaluate the proposed approach in a simulated cyber environment under different adversarial strategies. Experimental results over a large number of episodes illustrate the overall efficiency of our proposed approach.","","979-8-3315-1888-2","10.1109/ICAIC63015.2025.10849024","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10849024","cyber-security;neurosymbolic AI;out-of-distribution (OOD);probabilistic neural network (PNN)","Training;Knowledge engineering;Hands;Neural networks;Reinforcement learning;Probabilistic logic;Intelligent agents;Reliability;Computer security;Monitoring","","","","24","IEEE","29 Jan 2025","","","IEEE","IEEE Conferences"
"Transformer-Based Federated Learning Models for Recommendation Systems","M. Sujaykumar Reddy; H. Karnati; L. Mohana Sundari","School of Computer Science and Engineering, Vellore Institute of Technology, Vellore, India; School of Computer Science and Engineering, Vellore Institute of Technology, Vellore, India; School of Computer Science and Engineering, Vellore Institute of Technology, Vellore, India",IEEE Access,"13 Aug 2024","2024","12","","109596","109607","In today’s data-driven environment, safeguarding user privacy is a top priority, particularly in machine learning applications. Our study introduces an innovative approach that combines the privacy-preserving attributes of federated learning with the advanced capabilities of transformer-based models, specifically tailored for recommendation systems. Federated learning emerges as a decentralized alternative to traditional machine learning, enhancing both user privacy and data security. Our research employs two distinct transformer models: BERT (Bidirectional Encoder Representations from Transformers) and BST (Behavior Sequence Transformer), within a federated learning context. The models performance is analyzed using the Amazon Customer Review and movielens-1m datasets. The empirical results are compelling: the federated BERT model achieves a notable 87% and 76% accuracy in the global model for 2 different datasets. Similarly, the federated BST model demonstrates a performance with an mean absolute error of 0.8. This research not only highlights the effectiveness of federated learning in boosting model accuracy but also emphasizes its crucial role in preserving user privacy. Our findings illustrate that integrating federated learning can lead to enhanced performance in recommendation systems without sacrificing data privacy. Consequently, this research marks a significant step forward in developing more effective, privacy-conscious machine learning solutions, contributing to the broader field of ethical and responsible AI.","2169-3536","","10.1109/ACCESS.2024.3439668","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10630471","Federated learning;recommendation systems;information privacy;data security;transformers;deep learning","Transformers;Recommender systems;Federated learning;Accuracy;Privacy;Data privacy;Biological system modeling","","6","","27","CCBYNCND","7 Aug 2024","","","IEEE","IEEE Journals"
