"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Leveraging Few-Shot Learning in Generative AI for UPI Transaction Classification","C. Jain; N. N; D. Shah; R. Basant","School of Computer Science and Engineering (SCOPE), Vellore Institute of Technology, Vellore, India; School of Computer Science and Engineering (SCOPE), Vellore Institute of Technology, Vellore, India; School of Computer Science and Engineering (SCOPE), Vellore Institute of Technology, Vellore, India; School of Computer Science and Engineering (SCOPE), Vellore Institute of Technology, Vellore, India",2024 5th IEEE Global Conference for Advancement in Technology (GCAT),"20 Mar 2025","2024","","","1","7","Classifying financial transactions based on individual needs is a vital and often complex task. Ranging from a college student who manages monthly expenses based on their allowance to a working professional preparing an annual income tax report, both require a tailored classification of finances to ensure smart spending and financial management. The recent invention of Unified Payments Interface (UPI) and constantly increasing UPI IDs have made classifying finances an extremely tedious and complex task, making supervised learning an impractical option. To tackle this problem, we propose a novel Few-Shot Learning architecture leveraging state-of-the-art Large Language Models (LLM), offering high accuracy in multi-class data classification. This prompt-based 3-way 4-shot learning utilizes the Llama 3.1 8 billion parameters model, which provides fast and efficient results on compact systems while ensuring privacy. Key findings include the importance of prompt engineering while highlighting the efficiency of few-shot learning in the finance sector. It also highlights the efficiency of open-source LLMs in task-focused applications without relying on resource-intensive models.","","979-8-3503-7668-5","10.1109/GCAT62922.2024.10923925","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10923925","UPI;Few-Shot Learning;Large Language Model;Unsupervised Learning;Financial Transactions Classification","Technological innovation;Privacy;Large language models;Supervised learning;Finance;Distance measurement;Prompt engineering;Few shot learning;Unsupervised learning;Financial industry","","","","20","IEEE","20 Mar 2025","","","IEEE","IEEE Conferences"
"Aspect-Oriented Opinion Extraction with LoRA Fine-Tuning and Prompt","H. Yanagimoto; I. Kisaku; K. Hashimoto","Graduate School of Informatics, Osaka Metropolitan University, Osaka, Japan; School of Knowledge and Information Systems, Osaka Prefecture University, Osaka, Japan; Faculty of Information Science, Shunan University, Yamaguchi, Japan",2024 17th International Congress on Advanced Applied Informatics (IIAI-AAI-Winter),"14 Jul 2025","2024","","","65","70","This paper proposes a system for Aspect-Oriented Opinion Pair Extraction (AOPE) by fine-tuning a pre-trained large language model with LoRA and adjusting prompts. AOPE is a task that extracts users' aspects and their opinions from reviews, requiring a deep understanding of text, especially capturing the dependency structures within reviews. Pre-trained large language models have a high capability for text comprehension, so the goal is to utilize this effectively. However, adapting a pre-trained large language model to a specific task is challenging. Fine-tuning demands substantial computational resources, and generating appropriate prompts for each task is a laborious process. Our proposed method uses LoRA to reduce the computational resources needed for fine-tuning and combines prompts to improve performance. Evaluation experiments demonstrated that combining prompts with fine-tuning improved accuracy. While there are some areas where accuracy is lower than traditional methods, the efficiency in computational resources highlights the effectiveness of the proposed approach.","","979-8-3315-4380-8","10.1109/IIAI-AAI-Winter65925.2024.00021","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11071497","Large Language Model;Deep Learning;Prompt engineering;Fine-tuning;Natural language processing","Deep learning;Vocabulary;Accuracy;Reviews;Large language models;Natural language processing;Computational efficiency;Prompt engineering;Informatics;Testing","","","","25","IEEE","14 Jul 2025","","","IEEE","IEEE Conferences"
"Deep Learning-based Code Reviews: A Paradigm Shift or a Double-Edged Sword?","R. Tufano; A. Martin-Lopez; A. Tayeb; O. Dabić; S. Haiduc; G. Bavota","Software Institute - USI Università della Svizzera italiana, Switzerland; Florida State University, United States; Florida State University, United States; Software Institute - USI Università della Svizzera italiana, Switzerland; Florida State University, United States; Software Institute - USI Università della Svizzera italiana, Switzerland",2025 IEEE/ACM 47th International Conference on Software Engineering (ICSE),"23 Jun 2025","2025","","","1640","1652","Several techniques have been proposed to (partially) automate code review. Early support consisted in recommending the most suited reviewer for a given change or in prioritizing the review tasks. With the advent of deep learning in software engineering, the level of automation has been pushed to new heights, with approaches able to provide feedback on source code in natural language as a human reviewer would do. Also, recent work documented open source projects adopting Large Language Models (LLMs) as co-reviewers. Although the research in this field is very active, little is known about the actual impact of including automatically generated code reviews in the code review process. While there are many aspects worth investigating (e.g., is knowledge transfer between developers affected?), in this work we focus on three of them: (i) review quality, i.e., the reviewer's ability to identify issues in the code; (ii) review cost, i.e., the time spent reviewing the code; and (iii) reviewer's confidence, i.e., how confident is the reviewer about the provided feedback. We run a controlled experiment with 29 professional developers who reviewed different programs with/without the support of an automatically generated code review. During the experiment we monitored the reviewers' activities, for over 50 hours of recorded code reviews. We show that reviewers consider valid most of the issues automatically identified by the LLM and that the availability of an automated review as a starting point strongly influences their behavior: Reviewers tend to focus on the code locations indicated by the LLM rather than searching for additional issues in other parts of the code. The reviewers who started from an automated review identified a higher number of low-severity issues while, however, not identifying more high-severity issues as compared to a completely manual process. Finally, the automated support did not result in saved time and did not increase the reviewers' confidence.","1558-1225","979-8-3315-0569-1","10.1109/ICSE55347.2025.00060","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11029823","Code review;Controlled Experiment","Deep learning;Codes;Reviews;Source coding;Large language models;Natural languages;Manuals;Monitoring;Knowledge transfer;Software engineering","","","","66","IEEE","23 Jun 2025","","","IEEE","IEEE Conferences"
"AI-Based Attacker Models for Enhancing Multi-Stage Cyberattack Simulations in Smart Grids Using Co-Simulation Environments","Ö. Sen; C. Pohl; I. Hacker; M. Stroot; A. Ulbig","RWTH Aachen University, Aachen, Germany; RWTH Aachen University, Aachen, Germany; RWTH Aachen University, Aachen, Germany; RWTH Aachen University, Aachen, Germany; RWTH Aachen University, Aachen, Germany",2024 IEEE International Conference on Cyber Security and Resilience (CSR),"24 Sep 2024","2024","","","68","75","The transition to smart grids has increased the vulnerability of electrical power systems to advanced cyber threats. To safeguard these systems, comprehensive security measures-including preventive, detective, and reactive strategies-are necessary. As part of the critical infrastructure, securing these systems is a major research focus, particularly against cyberattacks. Many methods are developed to detect anomalies and intrusions and assess the damage potential of attacks. However, these methods require large amounts of data, which are often limited or private due to security concerns. We propose a co-simulation framework that employs an autonomous agent to execute modular cyberattacks within a configurable environment, enabling reproducible and adaptable data generation. The impact of virtual attacks is compared to those in a physical lab targeting real smart grids. We also investigate the use of large language models for automating attack generation, though current models on consumer hardware are unreliable. Our approach offers a flexible, versatile source for data generation, aiding in faster prototyping and reducing development resources and time.","","979-8-3503-7536-7","10.1109/CSR61664.2024.10679448","BMBF(grant numbers:03SF0694A); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10679448","Smart Grid;Cybersecurity;Cyberattack;AI-based Attack;Large Language Models","Large language models;Noise;Virtual environments;Data models;Smart grids;Topology;Power systems","","2","","17","IEEE","24 Sep 2024","","","IEEE","IEEE Conferences"
"AI-Enhanced Security Architecture for 6G Networks: A Federated Learning and Multi-Agent Approach","V. V. Teresa; J. Dhanaseker; S. Arjun; R. Naveenraj; A. Antru Subil; P. Ahmed Najeeb","Department of ECE, Sri Eshwar College of Engineering, Coimbatore; Department of ECE, Sri Eshwar College of Engineering, Coimbatore; Department of ECE, Sri Eshwar College of Engineering, Coimbatore; Department of ECE, Sri Eshwar College of Engineering, Coimbatore; Department of ECE, Sri Eshwar College of Engineering, Coimbatore; Department of ECE, Sri Eshwar College of Engineering, Coimbatore",2024 International Conference on Computing and Intelligent Reality Technologies (ICCIRT),"18 Mar 2025","2024","","","303","308","The coming 6G network is expected to provide better connectivity and network performance but will generate new security challenges. In this paper, we demonstrate a novel technological solution to address the security challenges of the 6G network by combining artificial intelligence with federated learning and multi-agent systems. Federated learning enables the distributed learning of data in the network without revealing the data’s confidentiality. In the meantime, multi-agent systems use intelligent autonomous agents that are equipped to quickly identify and handle any potential threat in a variety of network environments. In combination, these technologies constitute a system-on-system (SoS) type, end-to-end security architecture that is modular, dynamic, and self-contained, consistent with ultra-reliability requirements, high device count in the terahertz regime, and wide-ranging traffic data found in 6G. Through simulations and case studies, this paper demonstrates that the proposed method significantly enhances the accuracy of threat detection and response, as well as improves the efficiency of threat mitigation and the overall security compliance of the network for a more secure and robust 6G environment.","","979-8-3315-1029-9","10.1109/ICCIRT59484.2024.10921972","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10921972","component;formatting;style;styling;insert (key words)","6G mobile communication;Accuracy;Federated learning;Computational modeling;Computer architecture;Threat assessment;Security;Artificial intelligence;Stress;Multi-agent systems","","","","15","IEEE","18 Mar 2025","","","IEEE","IEEE Conferences"
"Reducing Alert Fatigue via AI-Assisted Negotiation: A Case for Dependabot","R. G. Kula","Osaka University, Japan",2025 IEEE/ACM International Workshop on Bots in Software Engineering (BotSE),"26 Jun 2025","2025","","","11","12","The increasing complexity of software dependencies has led to the emergence of automated dependency management tools, such as Dependabot. However, these tools often overwhelm developers with a high volume of alerts and notifications, leading to alert fatigue. This paper presents a position on using Artificial Intelligence (AI) agents as dependency negotiators to reduce alert fatigue. We then examine specific use cases where AI agents can facilitate dependency negotiations, such as when working with external dependencies or managing complex, multi-component systems. Our findings highlight the need for more research on the design and evaluation of AI-driven dependency mediation mechanisms. With a focus on ensuring transparency, explainability, and human trustworthiness in these GitHub software projects, our goal is to reduce alert fatigue to an extent that maintainers no longer feel overwhelmed and welcome pull requests just like any other contribution into their projects","","979-8-3315-2708-2","10.1109/BotSE67031.2025.00010","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11050821","Generative AI;Security Supply Chain","Generative AI;Conferences;Supply chains;Fatigue;Software;Complexity theory;Security;Mediation;Software engineering;Software development management","","","","8","IEEE","26 Jun 2025","","","IEEE","IEEE Conferences"
"CLogLLM: A Large Language Model Enabled Approach to Cybersecurity Log Anomaly Analysis","H. Ren; K. Lan; Z. Sun; S. Liao","The 30th Research Institute of China Electronics, Technology Group Corporation, Chengdu, China; The 30th Research Institute of China Electronics, Technology Group Corporation, Chengdu, China; The 30th Research Institute of China Electronics, Technology Group Corporation, Chengdu, China; The 30th Research Institute of China Electronics, Technology Group Corporation, Chengdu, China",2024 4th International Conference on Electronic Information Engineering and Computer Communication (EIECC),"25 Mar 2025","2024","","","963","970","Log data is commonly used to record the status of the system and the events that occur, which are often used to assist security staff to determine whether the system is abnormal, diagnose problems, troubleshooting. However, with the increasing complexity of the system, the log data becomes more and more numerous and complex, Therefore the analysis of the log becomes extremely difficult. Not coincidentally, with the emergence of various system software updates, traditional deep learning-based anomaly detection methods, which rely on pre-existing data for training, often struggle to maintain their effectiveness. At the same time, simply detecting anomalies in significant number of complex log data is no longer meet operational needs. Therefore, LLM which is capable of realizing zero-shot learning and text generation has attracted attention. This paper proposed method which is based on the implementation of LLMs for security log detection and analysis. The approach involves fine-tuning the LLMs to improve their adaptability to complex and diverse log data. Moreover, It incorporates two advanced prompt engineering techniques, ToT and Self-Refine, while also exploring the combination of existing techniques such as CoT and In-Context prompting. These three different prompt engineering methods significantly enhance the LLMs' the accuracy in log anomaly detection and the quality in generation of log anomaly analysis.","","979-8-3315-3462-2","10.1109/EIECC64539.2024.10929078","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10929078","LLM;prompt engineering;log anomaly detection","Training;Accuracy;Large language models;Zero shot learning;System software;Complexity theory;Prompt engineering;Computer security;Anomaly detection","","","","20","IEEE","25 Mar 2025","","","IEEE","IEEE Conferences"
"Enhancing Email Safety: Harnessing ML, DL, and LLM Models for Spam Detection","T. Halder; A. Y. Srizon; N. T. Esha; S. M. Mahedy Hasan; M. F. Faruk; M. R. Hossain","Department of CSE, RUET, Rajshahi, Bangladesh; Department of CSE, RUET, Rajshahi, Bangladesh; Department of Statistics, University of Rajshahi, Rajshahi, Bangladesh; Department of CSE, RUET, Rajshahi, Bangladesh; Department of CSE, RUET, Rajshahi, Bangladesh; Department of CSE, RUET, Rajshahi, Bangladesh","2024 IEEE International Conference on Power, Electrical, Electronics and Industrial Applications (PEEIACON)","25 Dec 2024","2024","","","1","6","In today's digital landscape, email remains vital for communication in both personal and professional realms, yet spam continues to compromise user privacy and productivity. This paper explores an advanced approach to enhancing email security by integrating machine learning (ML), deep learning (DL), and Large Language Models (LLMs). Our solution leverages ML algorithms, such as Logistic Regression and Support Vector Machines (SVM), to classify emails by analyzing content, headers, and sender details. To adapt to evolving spam tactics, we employ deep learning models like Convolutional Neural Networks (CNNs) to capture complex patterns in email data. The paper also investigates the novel application of LLMs, which offer innovative strategies for addressing spam beyond traditional heuristic methods. This paper attempts to train these models using a dataset comprising spam and ham emails. LLMs have swiftly reshaped the landscapes of business, consumer behavior, and academia, demonstrating transformational potential for society. Using a dataset of spam and ham emails, we demonstrate that this combined approach offers a robust and adaptable framework for improving email safety, illustrating the transformative potential of LLMs in enhancing spam detection.","","979-8-3315-1798-4","10.1109/PEEIACON63629.2024.10800637","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10800637","Ham;Spam;Phishing;Large Language Model(LLM);Cyber Security;Artificial Intelligence;Fine Tuning;CNN;SVM;GNB;Logistic Regression","Support vector machines;Deep learning;Training;Adaptation models;Logistic regression;Unsolicited e-mail;Large language models;Performance analysis;Convolutional neural networks;Security","","","","14","IEEE","25 Dec 2024","","","IEEE","IEEE Conferences"
"AI as a Tool of Disinformation in the International Arena","K. Grdzelidze","Caucasus Technical School (CST), Caucasus University, Tbilisi, Georgia",2024 IEEE International Workshop on Technologies for Defense and Security (TechDefense),"7 Feb 2025","2024","","","116","120","In the 21st century, information has become a strategic asset, fueling competition between governments and non-government bodies. As societies rely more on technology, manipulating information has become a weapon in international conflicts. This research will explore how Artificial Intelligence (AI), depending on its development and purpose, can be used to spread disinformation and amplify the influence of specific actors globally. The rise of hacktivist groups like Anonymous and increased utilization of the Internet and cyber resources by government agents highlight this issue. With advanced programming skills, these groups can exploit vulnerabilities in large language models (LLMs) to create and disseminate false narratives. This dual capacity for cyberattacks and disinformation campaigns magnifies their global impact. Moving beyond the debate of AI being good or evil, this article examines the real threat posed by accessible AI technologies to local and global information ecosystems. It analyzes how AI, despite its developers’ good intentions, can be misused to disrupt the flow of truthful information. The research also explores potential countermeasures and proactive approaches to mitigate AI-driven disinformation campaigns. This paper scrutinizes real-world cases and their implications to shed light on the complex interplay between AI, government, hacktivist groups, and disinformation in the international arena. This analysis will provide valuable insights for policymakers, security experts, and technologists to better prepare for and address the multifaceted challenges posed by AI as a disinformation tool.","","979-8-3315-0558-5","10.1109/TechDefense63521.2024.10863311","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10863311","AI;Disinformation;LLM;Artificial Intelligence;Machine Learning;International Security;Cyber Security","Weapons;Large language models;Government;Programming;Malware;Internet;Security;Social implications of technology;Artificial intelligence;Fake news","","","","7","IEEE","7 Feb 2025","","","IEEE","IEEE Conferences"
"Introduction to Generative AI","O. Bergeret; A. Abbasi; J. Farvault",NA; NA; NA,GenAI on AWS: A Practical Approach to Building Generative AI Applications on AWS,"","2025","","","79","138","<p>Generative Artificial Intelligence (AI) can create new content and ideas, including conversations, stories, images, videos, and music. AI technologies attempt to mimic human intelligence in nontraditional computing tasks like image recognition, natural language processing, and translation. The goal of Prompt Engineering is to maximize the performance of an AI model by providing inputs that leverage its capabilities effectively. It's a skill that combines creativity with an understanding of how AI systems process information. It's particularly relevant for Generative AI models where the input directly shapes the creation of new content, whether it be writing a poem, composing music, coding a software function, or generating a visual image. Generative AI powers conversational assistants that offer tailored financial guidance to users based on their financial behavior and goals. Generative AI has had the most impact and has truly revolutionized content creation, from music to visual arts, by generating novel content that maintains brand consistency and authenticity.</p>","","9781394281305","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=10982333.pdf&bkn=10964414&pdfType=chapter","","Generative AI;Data models;Artificial intelligence;Training;Recurrent neural networks;Autoencoders;Generative adversarial networks;Image reconstruction;Computer architecture;Computational modeling","","","","","","2 May 2025","","","Wiley","Wiley AI eBook Chapters"
